users,scaled_ads,,,
528906,0.032227432,,,
528909,0.02534275,,,
528929,0.041248739,,,
528930,0.017627159,,,
528936,0.018992225,,,
528942,0.09365541,,,
528953,0.494984866,,,
528965,0.036085228,,,
528967,0.02955665,,,
528995,0.036975488,,,
528999,0.041901597,,,
529019,0.058044988,,,
529023,0.014217791,,,
529048,0.027143055,,,
529050,0.043978871,,,
529082,0.019823135,,,
529205,0.541871921,,,
529214,0.057214078,,,
529216,0.029200546,,,
529224,0.056917324,,,
529229,0.020706801,,,
529231,0.024610758,,,
529237,0.016796249,,,
529249,0.03460146,,,
529284,0.040417829,,,
529309,0.07513799,,,
529332,0.056211711,,,
529338,0.068075257,,,
529362,0.419174234,,,
529406,0.037588779,,,
529420,0.042178566,,,
529421,0.064454864,,,
529422,0.031633925,,,
529424,0.033526553,,,
529428,0.020832097,,,
529436,0.040061725,,,
529488,0.018016236,,,
529501,0.040595881,,,
529502,0.060240964,,,
529510,0.030684314,,,
529513,0.042851208,,,
529520,0.025995608,,,
529566,0.028514716,,,
529602,0.488396938,,,
529677,0.047539913,,,
529678,0.084225243,,,
529689,0.029042277,,,
529695,0.050197506,,,
529704,0.413212785,,,
529734,0.039824322,,,
529737,0.028963143,,,
529768,0.037806398,,,
529781,0.100362039,,,
529783,0.015800476,,,
529787,0.046590302,,,
529801,0.044631729,,,
529831,0.042910558,,,
529840,0.054780699,,,
529845,0.026256751,,,
529857,0.035742312,,,
529879,0.098047362,,,
529887,0.021603656,,,
529913,0.010742477,,,
529940,0.039171464,,,
529972,0.033295745,,,
530004,0.052228619,,,
530039,0.062555641,,,
530090,0.031152525,,,
530118,0.055136803,,,
530188,0.056686516,,,
530196,0.447385602,,,
530199,0.492729539,,,
530213,0.035742312,,,
530223,0.019348329,,,
530240,0.051575761,,,
530277,0.062318238,,,
530278,0.04641225,,,
530282,0.058460443,,,
530298,0.035214751,,,
530315,0.032418673,,,
530322,0.033829901,,,
530329,0.050709241,,,
530365,0.04302926,,,
530371,0.046709004,,,
530374,0.026879274,,,
530379,0.042542584,,,
530383,0.040951985,,,
530385,0.048608226,,,
530421,0.042917153,,,
530427,0.083387738,,,
530453,0.011949275,,,
530463,0.073238768,,,
530468,0.035729123,,,
530514,0.178412624,,,
530543,0.054246543,,,
530563,0.048192771,,,
530579,0.033104503,,,
530581,0.032346133,,,
530585,0.045937444,,,
530592,0.052881477,,,
530599,0.023918333,,,
530607,0.048726927,,,
530625,0.040655232,,,
530627,0.026767167,,,
530633,0.033711199,,,
530645,0.06920292,,,
530649,0.038854927,,,
530656,0.026233011,,,
530665,0.044275625,,,
530666,0.040180426,,,
530667,0.458846882,,,
530672,0.036560033,,,
530673,0.028072883,,,
530687,0.046234198,,,
530719,0.03743051,,,
530720,0.169629442,,,
530724,0.068514452,,,
530739,0.044763619,,,
530743,0.039527568,,,
530754,0.054365244,,,
530773,0.031099769,,,
530775,0.017864562,,,
530797,0.062496291,,,
530801,0.034660811,,,
530810,0.042020298,,,
530811,0.04219835,,,
530833,0.043444715,,,
530869,0.023265476,,,
530873,0.010505074,,,
530881,0.038459256,,,
530906,0.024096386,,,
530949,0.039764971,,,
530950,0.061131224,,,
530978,0.049195139,,,
531006,0.019651677,,,
531009,0.06748175,,,
531016,0.047717965,,,
531020,0.056205116,,,
531027,0.038116341,,,
531031,0.046590302,,,
531054,0.049320434,,,
531073,0.07071966,,,
531094,0.033295745,,,
531109,0.044987833,,,
531143,0.042613805,,,
531144,0.041901597,,,
531158,0.076087602,,,
531198,0.019862702,,,
531204,0.041545492,,,
531217,0.046887056,,,
531253,0.067897205,,,
531255,0.030743664,,,
531322,0.071616515,,,
531339,0.396963882,,,
531344,0.018754822,,,
531361,0.0252834,,,
531373,0.038380121,,,
531386,0.048726927,,,
531427,0.2074213,,,
531431,0.054661998,,,
531447,0.051813164,,,
531456,0.010683127,,,
531467,0.082260075,,,
531471,0.055051075,,,
531475,0.014165035,,,
531499,0.060240964,,,
531500,0.034245356,,,
531511,0.046346305,,,
531512,0.018458069,,,
531557,0.057451481,,,
531562,0.064810968,,,
531568,0.044394326,,,
531615,0.050982254,,,
531620,0.04807407,,,
531625,0.029378598,,,
531650,0.023918333,,,
531654,0.459611846,,,
531663,0.045396694,,,
531670,0.050685501,,,
531682,0.017093003,,,
531735,0.027123271,,,
531739,0.036975488,,,
531744,0.059291353,,,
531745,0.329977786,,,
531771,0.030981067,,,
531777,0.04136744,,,
531789,0.035966526,,,
531795,0.022197163,,,
531803,0.026351712,,,
531807,0.048773089,,,
531824,0.061645597,,,
531834,0.015549884,,,
531844,0.034957564,,,
531847,0.052822126,,,
531857,0.039910051,,,
531868,0.050922903,,,
531884,0.031811977,,,
531921,0.049142382,,,
531926,0.051872515,,,
531931,0.018695472,,,
531959,0.037509644,,,
531967,0.018814173,,,
531971,0.027301324,,,
531987,0.027248567,,,
531989,0.047658615,,,
531994,0.040061725,,,
532063,0.06961178,,,
532064,0.442993649,,,
532073,0.042653372,,,
532101,0.010861179,,,
532106,0.046887056,,,
532119,0.053771737,,,
532159,0.049142382,,,
532215,0.041123443,,,
532225,0.057748234,,,
532233,0.020812313,,,
532258,0.025164698,,,
532259,0.074307081,,,
532279,0.035313668,,,
532312,0.021425604,,,
532329,0.033592498,,,
532347,0.025698855,,,
532361,0.035076266,,,
532365,0.028191584,,,
532381,0.306046406,,,
532387,0.046946406,,,
532388,0.036085228,,,
532390,0.050922903,,,
532410,0.36090204,,,
532426,0.026114309,,,
532432,0.03210873,,,
532433,0.024393139,,,
532500,0.063386551,,,
532519,0.031040418,,,
532535,0.023384177,,,
532544,0.450293786,,,
532568,0.065701229,,,
532607,0.056369979,,,
532622,0.057570182,,,
532623,0.04136744,,,
532627,0.013235207,,,
532637,0.029616001,,,
532650,0.037034839,,,
532651,0.031277821,,,
532653,0.051931865,,,
532656,0.031574574,,,
532705,0.033651849,,,
532710,0.022137812,,,
532711,0.036691924,,,
532721,0.029259897,,,
532725,0.152035266,,,
532730,0.023324826,,,
532742,0.075790848,,,
532748,0.078402279,,,
532750,0.024867945,,,
532774,0.018398718,,,
532810,0.040714582,,,
532823,0.035109238,,,
532835,0.020535343,,,
532843,0.03460146,,,
532863,0.027360674,,,
532866,0.09537658,,,
532901,0.014303519,,,
532905,0.02872574,,,
532912,0.024037035,,,
532941,0.464478604,,,
532989,0.052043972,,,
533048,0.022137812,,,
533093,0.031891111,,,
533117,0.022731319,,,
533123,0.035847825,,,
533129,0.045106535,,,
533155,0.03798445,,,
533187,0.02451184,,,
533199,0.061297406,,,
533204,0.017093003,,,
533211,0.060062912,,,
533222,0.048311472,,,
533248,0.035729123,,,
533251,0.025698855,,,
533283,0.042827468,,,
533291,0.042791857,,,
533302,0.023443528,,,
533327,0.03798445,,,
533357,0.051279008,,,
533378,0.038577957,,,
533388,0.036441332,,,
533393,0.030624963,,,
533396,0.05822304,,,
533402,0.01754143,,,
533404,0.218628287,,,
533411,0.071992403,,,
533449,0.03384309,,,
533464,0.061071874,,,
533490,0.028369636,,,
533492,0.03964627,,,
533497,0.049083032,,,
533518,0.030921716,,,
533527,0.016796249,,,
533537,0.041070687,,,
533542,0.042600616,,,
533550,0.044156923,,,
533573,0.016321443,,,
533575,0.04302926,,,
533598,0.043563416,,,
533613,0.041651005,,,
533617,0.044816376,,,
533656,0.058104339,,,
533716,0.036441332,,,
533742,0.046590302,,,
533755,0.463707045,,,
533759,0.024689893,,,
533773,0.044275625,,,
533782,0.029912754,,,
533809,0.029817793,,,
533827,0.057095377,,,
533846,0.038518606,,,
533859,0.046352899,,,
533895,0.048252122,,,
533908,0.019546165,,,
533932,0.461985875,,,
533975,0.036678735,,,
533985,0.033533147,,,
533990,0.041248739,,,
534040,0.031515223,,,
534045,0.01857677,,,
534066,0.057688884,,,
534082,0.006291175,,,
534088,0.047717965,,,
534105,0.056857974,,,
534179,0.049320434,,,
534190,0.063386551,,,
534246,0.02783548,,,
534254,0.028092666,,,
534295,0.029464327,,,
534333,0.039382489,,,
534351,0.054048707,,,
534360,0.071280195,,,
534378,0.014184818,,,
534380,0.053415633,,,
534391,0.031633925,,,
534445,0.459948253,,,
534474,0.039118708,,,
534499,0.033948602,,,
534564,0.021867437,,,
534586,0.034364057,,,
534594,0.017389756,,,
534604,0.026945219,,,
534607,0.043286446,,,
534608,0.043972277,,,
534661,0.03377055,,,
534688,0.04130809,,,
534697,0.057688884,,,
534703,0.09519344,,,
534742,0.033592498,,,
534747,0.050039237,,,
534782,0.027598077,,,
534793,0.021603656,,,
534798,0.043266663,,,
534825,0.037806398,,,
534840,0.048034503,,,
534842,0.033651849,,,
534858,0.50548994,,,
534895,0.04469108,,,
534903,0.036428143,,,
534939,0.03293964,,,
534948,0.03204938,,,
534957,0.040595881,,,
534971,0.051635112,,,
534986,0.081429165,,,
535003,0.019809946,,,
535007,0.154786634,,,
535024,0.508457475,,,
535035,0.073891626,,,
535047,0.049439136,,,
535051,0.054721348,,,
535060,0.070449285,,,
535063,0.054206976,,,
535081,0.03626328,,,
535099,0.064929669,,,
535135,0.044216274,,,
535136,0.066235385,,,
535149,0.038043801,,,
535155,0.021366253,,,
535177,0.052703425,,,
535189,0.030862366,,,
535229,0.068550062,,,
535266,0.023661147,,,
535311,0.031838355,,,
535341,0.052518778,,,
535365,0.040239777,,,
535398,0.039290166,,,
535441,0.049498487,,,
535447,0.049775457,,,
535459,0.059647457,,,
535473,0.030506261,,,
535495,0.044038222,,,
535497,0.009852217,,,
535502,0.030202913,,,
535553,0.055367612,,,
535595,0.038577957,,,
535600,0.036856787,,,
535610,0.034007953,,,
535625,0.06837201,,,
535637,0.025045997,,,
535644,0.053605555,,,
535682,0.011335984,,,
535686,0.271815123,,,
535701,0.019882486,,,
535702,0.075316042,,,
535706,0.0294973,,,
535734,0.031574574,,,
535737,0.015668586,,,
535746,0.03964627,,,
535747,0.016677548,,,
535791,0.023680931,,,
535795,0.058104339,,,
535878,0.025069737,,,
535879,0.048845629,,,
535885,0.033889252,,,
535896,0.035669773,,,
535905,0.480859398,,,
535906,0.047658615,,,
535912,0.038874711,,,
535942,0.032286783,,,
535983,0.038043801,,,
535994,0.032761588,,,
536000,0.495815775,,,
536016,0.027479376,,,
536034,0.044631729,,,
536035,0.033829901,,,
536039,0.461333017,,,
536050,0.047124458,,,
536058,0.028488338,,,
536066,0.043444715,,,
536086,0.036144578,,,
536099,0.027954181,,,
536135,0.019051576,,,
536170,0.011157932,,,
536212,0.489346549,,,
536228,0.047137647,,,
536229,0.029794053,,,
536241,0.03121847,,,
536275,0.034245356,,,
536278,0.030994256,,,
536313,0.013710012,,,
536343,0.022375215,,,
536387,0.035795069,,,
536431,0.038637308,,,
536467,0.03204938,,,
536469,0.026707816,,,
536474,0.821492868,,,
536488,0.017033652,,,
536489,0.080123449,,,
536490,0.074307081,,,
536532,0.027598077,,,
536566,0.025580153,,,
536574,0.043147961,,,
536594,0.055209343,,,
536604,0.035016915,,,
536622,0.041189388,,,
536641,0.05905395,,,
536651,0.028963143,,,
536652,0.04890498,,,
536656,0.044394326,,,
536658,0.031633925,,,
536659,0.083862544,,,
536672,0.040239777,,,
536675,0.03121847,,,
536691,0.042317051,,,
536695,0.053415633,,,
536763,0.045937444,,,
536764,0.046471601,,,
536782,0.05151641,,,
536791,0.045343937,,,
536810,0.039013196,,,
536843,0.062555641,,,
536876,0.017983263,,,
536893,0.044928482,,,
536951,0.066532138,,,
536964,0.032761588,,,
536995,0.036916137,,,
537038,0.016275282,,,
537066,0.04724316,,,
537098,0.027538726,,,
537121,0.024571191,,,
537123,0.056264467,,,
537177,0.127050441,,,
537181,0.057866936,,,
537212,0.034720161,,,
537227,0.020832097,,,
537289,0.050270046,,,
537317,0.052169268,,,
537373,0.035742312,,,
537393,0.04724316,,,
537400,0.039230815,,,
537412,0.062080836,,,
537413,0.097206484,,,
537414,0.036381981,,,
537470,0.049854591,,,
537481,0.012213056,,,
537507,0.039857295,,,
537560,0.045996795,,,
537580,0.044334975,,,
537586,0.034007953,,,
537595,0.081251113,,,
537659,0.020891448,,,
537671,0.042554454,,,
537676,0.525016321,,,
537688,0.032642887,,,
537723,0.032346133,,,
537725,0.035194967,,,
537748,0.066235385,,,
537770,0.044928482,,,
537776,0.070271233,,,
537795,0.018398718,,,
537804,0.070211882,,,
537818,0.043266663,,,
537819,0.061249926,,,
537834,0.069440323,,,
537860,0.042851208,,,
537861,0.036916137,,,
537904,0.039349516,,,
537922,0.026826518,,,
537926,0.052525372,,,
537975,0.012048193,,,
538069,0.587809366,,,
538074,0.045937444,,,
538084,0.056145765,,,
538108,0.051100956,,,
538112,0.019915458,,,
538131,0.038874711,,,
538134,0.034245356,,,
538139,0.012404297,,,
538147,0.518843848,,,
538167,0.042073054,,,
538188,0.072526559,,,
538197,0.041842246,,,
538214,0.045132913,,,
538216,0.049676539,,,
538260,0.04896433,,,
538270,0.027512348,,,
538274,0.022019111,,,
538279,0.037272242,,,
538306,0.034423408,,,
538319,0.066413437,,,
538321,0.027063921,,,
538331,0.057570182,,,
538349,0.062674343,,,
538350,0.493560449,,,
538388,0.046768354,,,
538413,0.360090504,,,
538426,0.022078462,,,
538432,0.040892635,,,
538438,0.082497478,,,
538441,0.212596185,,,
538454,0.029675352,,,
538457,0.051694463,,,
538458,0.031455873,,,
538463,0.040892635,,,
538489,0.027538726,,,
538511,0.030862366,,,
538522,0.062080836,,,
538529,0.068075257,,,
538538,0.030981067,,,
538608,0.038637308,,,
538638,0.033533147,,,
538641,0.478266493,,,
538666,0.517834886,,,
538677,0.008190397,,,
538680,0.040358478,,,
538681,0.053784926,,,
538691,0.061902784,,,
538696,0.019585732,,,
538703,0.031633925,,,
538714,0.047836667,,,
538780,0.048825845,,,
538788,0.038934061,,,
538814,0.027657428,,,
538883,0.015589451,,,
538915,0.047124458,,,
538919,0.132868898,,,
538944,0.054305894,,,
538976,0.072467209,,,
539008,0.033236394,,,
539010,0.028191584,,,
539012,0.036025877,,,
539093,0.057154727,,,
539105,0.019229628,,,
539135,0.040595881,,,
539140,0.0497227,,,
539146,0.042317051,,,
539209,0.039705621,,,
539221,0.036560033,,,
539243,0.060597068,,,
539267,0.026529764,,,
539283,0.042732506,,,
539300,0.027881642,,,
539304,0.040239777,,,
539307,0.042732506,,,
539315,0.029780864,,,
539317,0.074096056,,,
539320,0.031310793,,,
539337,0.019170277,,,
539338,0.040773933,,,
539384,0.042495104,,,
539414,0.038103152,,,
539426,0.04391952,,,
539453,0.025045997,,,
539460,0.043682118,,,
539493,0.040384856,,,
539510,0.023028073,,,
539519,0.041426791,,,
539528,0.101074248,,,
539542,0.04391952,,,
539558,0.040299128,,,
539566,0.028488338,,,
539611,0.027657428,,,
539625,0.028310285,,,
539627,0.034245356,,,
539637,0.032524185,,,
539648,0.038756009,,,
539656,0.017900172,,,
539669,0.047955368,,,
539671,0.019882486,,,
539710,0.068253309,,,
539729,0.029972105,,,
539782,0.030044645,,,
539794,0.03881536,,,
539855,0.052584723,,,
539864,0.030506261,,,
539866,0.045165885,,,
539868,0.040299128,,,
539883,0.038274609,,,
539888,0.022909371,,,
539899,0.02783548,,,
539912,0.038960439,,,
539916,0.021010149,,,
539917,0.035907176,,,
539919,0.491423823,,,
539936,0.04075415,,,
539953,0.030090807,,,
539962,0.196436188,,,
540014,0.028844442,,,
540029,0.035966526,,,
540043,0.028013532,,,
540094,0.045106535,,,
540138,0.038960439,,,
540147,0.055136803,,,
540150,0.061012523,,,
540180,0.050922903,,,
540199,0.031859458,,,
540226,0.015431183,,,
540244,0.064336162,,,
540252,0.031633925,,,
540253,0.039290166,,,
540260,0.0591133,,,
540302,0.04890498,,,
540306,0.034186005,,,
540308,0.017508457,,,
540319,0.040121075,,,
540347,0.062496291,,,
540348,0.029794053,,,
540413,0.030981067,,,
540415,0.064929669,,,
540444,0.058282391,,,
540455,0.040417829,,,
540475,0.031159119,,,
540502,0.079411241,,,
540527,0.042138999,,,
540557,0.040239777,,,
540572,0.066947593,,,
540580,0.040773933,,,
540597,0.04212581,,,
540605,0.019882486,,,
540614,0.317128287,,,
540622,0.039527568,,,
540642,0.016558846,,,
540652,0.020654045,,,
540653,0.035194967,,,
540654,0.053593685,,,
540656,0.048667577,,,
540664,0.029259897,,,
540666,0.017224893,,,
540698,0.031455873,,,
540708,0.030328209,,,
540718,0.047421212,,,
540733,0.034720161,,,
540777,0.025212179,,,
540819,0.437427872,,,
540837,0.026885869,,,
540857,0.01347261,,,
540863,0.074148812,,,
540924,0.046946406,,,
540941,0.024867945,,,
540966,0.02265878,,,
540973,0.047124458,,,
540974,0.037272242,,,
541001,0.047302511,,,
541034,0.007537539,,,
541040,0.394921987,,,
541041,0.02582415,,,
541047,0.460502107,,,
541061,0.037865749,,,
541083,0.03121847,,,
541084,0.036797436,,,
541112,0.041664194,,,
541132,0.007003383,,,
541150,0.027248567,,,
541162,0.363276104,,,
541168,0.050685501,,,
541176,0.041130037,,,
541193,0.027360674,,,
541216,0.015378427,,,
541224,0.03038756,,,
541235,0.059766158,,,
541236,0.019645083,,,
541240,0.018932874,,,
541249,0.040951985,,,
541259,0.058935248,,,
541262,0.266377461,,,
541282,0.199460456,,,
541289,0.049320434,,,
541326,0.030572207,,,
541352,0.040892635,,,
541357,0.039112113,,,
541382,0.076348745,,,
541389,0.040965174,,,
541438,0.063966869,,,
541454,0.058104339,,,
541497,0.023384177,,,
541505,0.044987833,,,
541516,0.046471601,,,
541539,0.132520634,,,
541540,0.038281204,,,
541612,0.030981067,,,
541649,0.065048371,,,
541672,0.040226588,,,
541699,0.025544543,,,
541700,0.036797436,,,
541734,0.057985637,,,
541735,0.022256514,,,
541752,0.063980058,,,
541764,0.03288029,,,
541812,0.060748742,,,
541878,0.036678735,,,
541901,0.074485133,,,
541906,0.11576893,,,
541921,0.027301324,,,
541923,0.052228619,,,
541931,0.054958751,,,
541939,0.048252122,,,
541967,0.035016915,,,
541972,0.04302926,,,
541980,0.029912754,,,
541988,0.019704433,,,
541998,0.029259897,,,
541999,0.046979379,,,
542012,0.046946406,,,
542015,0.044869132,,,
542027,0.025639504,,,
542036,0.052109918,,,
542056,0.402105691,,,
542059,0.069737076,,,
542065,0.453261321,,,
542080,0.068787465,,,
542095,0.105806489,,,
542142,0.455312218,,,
542153,0.029912754,,,
542189,0.039276977,,,
542194,0.023324826,,,
542196,0.017389756,,,
542208,0.050507449,,,
542230,0.028820702,,,
542254,0.028488338,,,
542267,0.019645083,,,
542270,0.074307081,,,
542277,0.042138999,,,
542282,0.052822126,,,
542303,0.016084041,,,
542316,0.027776129,,,
542326,0.031455873,,,
542334,0.039230815,,,
542358,0.043444715,,,
542366,0.078224227,,,
542383,0.039290166,,,
542418,0.519615407,,,
542451,0.030413938,,,
542471,0.051931865,,,
542482,0.040239777,,,
542570,0.012285596,,,
542585,0.023324826,,,
542605,0.030150157,,,
542638,0.017152353,,,
542657,0.031040418,,,
542658,0.062258888,,,
542663,0.070152531,,,
542670,0.050863553,,,
542706,0.031990029,,,
542752,0.023766659,,,
542760,0.05151641,,,
542767,0.023799632,,,
542795,0.051991216,,,
542796,0.048192771,,,
542805,0.047480563,,,
542812,0.065971604,,,
542815,0.024808594,,,
542825,0.046174847,,,
542843,0.034245356,,,
542850,0.035254318,,,
542857,0.037806398,,,
542874,0.165584212,,,
542914,0.03121847,,,
542918,0.057926286,,,
542937,0.049735889,,,
542965,0.018385529,,,
542976,0.039052763,,,
543008,0.178929104,,,
543038,0.05822304,,,
543052,0.054958751,,,
543074,0.040773933,,,
543075,0.048548875,,,
543081,0.053415633,,,
543114,0.044631729,,,
543126,0.027954181,,,
543165,0.040648637,,,
543222,0.484301739,,,
543237,0.034423408,,,
543240,0.029200546,,,
543271,0.019546165,,,
543273,0.050408531,,,
543304,0.036975488,,,
543306,0.057629533,,,
543327,0.055255505,,,
543339,0.04813342,,,
543352,0.042079649,,,
543375,0.056106198,,,
543385,0.056027064,,,
543428,0.039943023,,,
543437,0.041017931,,,
543476,0.028132233,,,
543497,0.040121075,,,
543557,0.018458069,,,
543559,0.049201733,,,
543618,0.053237581,,,
543620,0.05228797,,,
543659,0.052703425,,,
543660,0.040358478,,,
543666,0.039764971,,,
543668,0.04143998,,,
543671,0.02403044,,,
543694,0.007834293,,,
543696,0.014540922,,,
543713,0.024867945,,,
543716,0.034945694,,,
543723,0.030921716,,,
543728,0.048548875,,,
543778,0.032464835,,,
543810,0.050685501,,,
543816,0.007656241,,,
543817,0.054483946,,,
543826,0.036085228,,,
543885,0.040026114,,,
543900,0.018695472,,,
543927,0.073832275,,,
543928,0.031040418,,,
543937,0.02195976,,,
543952,0.050744851,,,
543968,0.076265654,,,
543976,0.438957802,,,
544002,0.034423408,,,
544008,0.02195976,,,
544012,0.057154727,,,
544015,0.032346133,,,
544043,0.038696659,,,
544163,0.030862366,,,
544207,0.03121847,,,
544254,0.047836667,,,
544256,0.023239098,,,
544271,0.029095034,,,
544333,0.037557125,,,
544364,0.018174504,,,
544367,0.034542109,,,
544391,0.063683305,,,
544406,0.438766904,,,
544414,0.03709419,,,
544425,0.024689893,,,
544444,0.036500683,,,
544447,0.028488338,,,
544449,0.038399905,,,
544469,0.045871499,,,
544472,0.018873524,,,
544476,0.054661998,,,
544480,0.034739945,,,
544495,0.092709647,,,
544497,0.036975488,,,
544507,0.02534275,,,
544513,0.034898214,,,
544536,0.013235207,,,
544549,0.06498902,,,
544595,0.037628346,,,
544604,0.050032643,,,
544627,0.023858983,,,
544640,0.064217461,,,
544647,0.018042614,,,
544680,0.061071874,,,
544683,0.080835658,,,
544685,0.469820167,,,
544694,0.026292362,,,
544698,0.024927295,,,
544747,0.04475043,,,
544749,0.035373019,,,
544818,0.048192771,,,
544839,0.017389756,,,
544868,0.047183809,,,
544926,0.073832275,,,
545010,0.034106871,,,
545011,0.041486142,,,
545012,0.033355095,,,
545063,0.018398718,,,
545070,0.048825845,,,
545089,0.24928685,,,
545109,0.027538726,,,
545115,0.059172651,,,
545132,0.021366253,,,
545208,0.029517083,,,
545209,0.496985962,,,
545226,0.022315864,,,
545247,0.044809781,,,
545249,0.065641878,,,
545264,0.036678735,,,
545272,0.023265476,,,
545281,0.031521818,,,
545290,0.062021485,,,
545300,0.060419016,,,
545317,0.062067647,,,
545318,0.032702238,,,
545327,0.054543296,,,
545344,0.412949005,,,
545345,0.035313668,,,
545360,0.052406671,,,
545375,0.030328209,,,
545399,0.051991216,,,
545404,0.338508142,,,
545446,0.03377055,,,
545465,0.02534275,,,
545510,0.038103152,,,
545518,0.434835957,,,
545551,0.032227432,,,
545577,0.050448098,,,
545629,0.065971604,,,
545633,0.066710191,,,
545634,0.038874711,,,
545652,0.053831088,,,
545684,0.490058757,,,
545736,0.468989258,,,
545745,0.022731319,,,
545748,0.052762775,,,
545754,0.031871328,,,
545755,0.047124458,,,
545758,0.033889252,,,
545763,0.124106889,,,
545770,0.032787966,,,
545771,0.041960947,,,
545803,0.058163689,,,
545805,0.032583536,,,
545810,0.028428987,,,
545848,0.020535343,,,
545865,0.042079649,,,
545879,0.248755766,,,
545936,0.042613805,,,
545939,0.03384309,,,
545958,0.044710863,,,
545981,0.087957742,,,
546008,0.065938631,,,
546050,0.024874539,,,
546061,0.04219835,,,
546064,0.051279008,,,
546065,0.049201733,,,
546072,0.03293964,,,
546121,0.040655232,,,
546127,0.030835988,,,
546130,0.013637473,,,
546131,0.525431776,,,
546161,0.05145706,,,
546164,0.454151582,,,
546190,0.049142382,,,
546224,0.03881536,,,
546256,0.045343937,,,
546280,0.44892872,,,
546282,0.036227669,,,
546307,0.42281441,,,
546334,0.061665381,,,
546395,0.340706659,,,
546399,0.025520802,,,
546419,0.51142501,,,
546437,0.072942014,,,
546462,0.017508457,,,
546470,0.043385364,,,
546485,0.038518606,,,
546509,0.037450294,,,
546529,0.410469464,,,
546587,0.044928482,,,
546612,0.041604843,,,
546648,0.042435753,,,
546664,0.022434566,,,
546671,0.023918333,,,
546679,0.057451481,,,
546688,0.496664826,,,
546702,0.046293549,,,
546728,0.037509644,,,
546740,0.038043801,,,
546756,0.048311472,,,
546774,0.044631729,,,
546842,0.015668586,,,
546844,0.051635112,,,
546847,0.24171777,,,
546857,0.053356282,,,
546864,0.531366847,,,
546867,0.032405484,,,
546881,0.033533147,,,
546882,0.025580153,,,
546884,0.023265476,,,
546888,0.454151582,,,
546900,0.044513027,,,
546937,0.02112885,,,
546964,0.049498487,,,
546972,0.023977684,,,
547006,0.450768592,,,
547007,0.060953172,,,
547037,0.032583536,,,
547070,0.041248739,,,
547100,0.175769478,,,
547130,0.108161934,,,
547150,0.110036204,,,
547164,0.519140602,,,
547175,0.022850021,,,
547180,0.028547688,,,
547181,0.029081845,,,
547201,0.023680931,,,
547266,0.037450294,,,
547301,0.025461452,,,
547320,0.012701051,,,
547325,0.031930678,,,
547336,0.02693203,,,
547342,0.028250935,,,
547412,0.047836667,,,
547453,0.032227432,,,
547458,0.043088611,,,
547459,0.061071874,,,
547483,0.035610422,,,
547512,0.047361861,,,
547555,0.45362402,,,
547559,0.070449285,,,
547568,0.052109918,,,
547594,0.485310701,,,
547606,0.03543237,,,
547613,0.034304707,,,
547617,0.047981746,,,
547663,0.057866936,,,
547664,0.030328209,,,
547693,0.161201057,,,
547761,0.03210873,,,
547776,0.040002374,,,
547779,0.031396522,,,
547792,0.036560033,,,
547817,0.029081845,,,
547823,0.035313668,,,
547825,0.042317051,,,
547834,0.025461452,,,
547836,0.046471601,,,
547857,0.023133585,,,
547862,0.047777316,,,
547878,0.15142798,,,
547911,0.031633925,,,
547938,0.031159119,,,
547951,0.046946406,,,
547966,0.036916137,,,
547997,0.03626328,,,
548006,0.028191584,,,
548022,0.065048371,,,
548032,0.05905395,,,
548037,0.03709419,,,
548040,0.030684314,,,
548093,0.042079649,,,
548109,0.042851208,,,
548113,0.058044988,,,
548120,0.03743051,,,
548123,0.013294558,,,
548185,0.028356447,,,
548189,0.244187154,,,
548190,0.043741468,,,
548193,0.364227069,,,
548222,0.044869132,,,
548228,0.020594694,,,
548230,0.026767167,,,
548256,0.035966526,,,
548258,0.071088954,,,
548272,0.053118879,,,
548307,0.031040418,,,
548310,0.059291353,,,
548391,0.058044988,,,
548408,0.062021485,,,
548422,0.11733634,,,
548434,0.026826518,,,
548448,0.019882486,,,
548474,0.04136744,,,
548488,0.036678735,,,
548490,0.025045997,,,
548504,0.059172651,,,
548560,0.041960947,,,
548568,0.028936765,,,
548587,0.038934061,,,
548635,0.028369636,,,
548651,0.058875898,,,
548653,0.054780699,,,
548672,0.075790848,,,
548708,0.053415633,,,
548743,0.045396694,,,
548853,0.023206125,,,
548859,0.092705799,,,
548872,0.057036026,,,
548961,0.528577364,,,
548967,0.046346305,,,
548978,0.047124458,,,
548988,0.032820939,,,
548990,0.031990029,,,
549058,0.026054959,,,
549115,0.012582349,,,
549116,0.04558134,,,
549121,0.272344694,,,
549141,0.027241973,,,
549152,0.274520997,,,
549154,0.060181613,,,
549190,0.16532326,,,
549202,0.057332779,,,
549235,0.035109238,,,
549251,0.047599264,,,
549274,0.052169268,,,
549281,0.062674343,,,
549290,0.010920529,,,
549292,0.047599264,,,
549293,0.017271055,,,
549303,0.055849012,,,
549313,0.028132233,,,
549320,0.044216274,,,
549357,0.015431183,,,
549359,0.04469108,,,
549361,0.059766158,,,
549366,0.009021307,,,
549367,0.04053653,,,
549377,0.093299306,,,
549389,0.057807585,,,
549390,0.031337171,,,
549450,0.361190883,,,
549466,0.067184996,,,
549472,0.075256692,,,
549482,0.044097573,,,
549515,0.041189388,,,
549569,0.028072883,,,
549572,0.051338358,,,
549579,0.01857677,,,
549580,0.055552258,,,
549584,0.056027064,,,
549608,0.037219485,,,
