users,scaled_ads,,
532500,0.172619048,,
532519,0.08452381,,
532535,0.06547619,,
532544,0.301190476,,
532568,0.178571429,,
532607,0.152248677,,
532622,0.155952381,,
532623,0.111904762,,
532627,0.035714286,,
532637,0.080952381,,
532650,0.1,,
532651,0.085714286,,
532653,0.141666667,,
532656,0.086904762,,
532705,0.092857143,,
532710,0.060714286,,
532711,0.099338624,,
532721,0.080952381,,
532725,0.251190476,,
532730,0.064285714,,
532742,0.207142857,,
532748,0.210714286,,
532750,0.069047619,,
532774,0.05,,
532810,0.10952381,,
532823,0.096164021,,
532835,0.054761905,,
532843,0.091666667,,
532863,0.073809524,,
532866,0.257142857,,
532901,0.039285714,,
532905,0.078571429,,
532912,0.066666667,,
532941,0.338095238,,
532989,0.141666667,,
533048,0.05952381,,
533093,0.087698413,,
533117,0.061904762,,
533123,0.097222222,,
533129,0.123809524,,
533155,0.103571429,,
533187,0.066666667,,
533199,0.16547619,,
533204,0.046428571,,
533211,0.161904762,,
533222,0.132142857,,
533248,0.096428571,,
533251,0.070238095,,
533283,0.115952381,,
533291,0.11547619,,
533302,0.06547619,,
533327,0.104761905,,
533357,0.139285714,,
533378,0.107142857,,
533388,0.1,,
533393,0.083465608,,
533396,0.157142857,,
533402,0.047486772,,
533404,0.260714286,,
533411,0.195238095,,
533449,0.091931217,,
533464,0.164285714,,
533490,0.076190476,,
533492,0.108333333,,
533497,0.133333333,,
533518,0.08452381,,
533527,0.045238095,,
533537,0.113095238,,
533542,0.11521164,,
533550,0.121428571,,
533573,0.045238095,,
533575,0.117857143,,
533598,0.119047619,,
533613,0.112037037,,
533617,0.122619048,,
533656,0.157142857,,
533716,0.098809524,,
533742,0.126190476,,
533755,0.338095238,,
533759,0.066666667,,
533773,0.121428571,,
533782,0.082142857,,
533809,0.080714286,,
533827,0.154761905,,
533846,0.105952381,,
533859,0.126190476,,
533895,0.130952381,,
533908,0.052777778,,
533932,0.333333333,,
533975,0.1,,
533985,0.09047619,,
533990,0.111904762,,
534040,0.086904762,,
534045,0.051190476,,
534066,0.155952381,,
534082,0.017857143,,
534088,0.128571429,,
534105,0.155952381,,
534179,0.13452381,,
534190,0.172619048,,
534246,0.076190476,,
534254,0.077116402,,
534295,0.079232804,,
534333,0.107804233,,
534351,0.148015873,,
534360,0.192857143,,
534378,0.039285714,,
534380,0.145238095,,
534391,0.085714286,,
534445,0.353571429,,
534474,0.105687831,,
534499,0.092857143,,
534564,0.059126984,,
534586,0.094047619,,
534594,0.048809524,,
534604,0.073809524,,
534607,0.119444444,,
534608,0.119444444,,
534661,0.091666667,,
534688,0.111904762,,
534697,0.156481481,,
534703,0.169047619,,
534742,0.092857143,,
534747,0.13531746,,
534782,0.077380952,,
534793,0.058333333,,
534798,0.117857143,,
534825,0.103571429,,
534840,0.130026455,,
534842,0.089285714,,
534858,0.452380952,,
534895,0.120238095,,
534903,0.099338624,,
534939,0.089285714,,
534948,0.086904762,,
534957,0.110714286,,
534971,0.138095238,,
534986,0.220238095,,
535003,0.053835979,,
535007,0.333333333,,
535024,0.45952381,,
535035,0.201190476,,
535047,0.13452381,,
535051,0.147619048,,
535060,0.19047619,,
535063,0.148015873,,
535081,0.098809524,,
535099,0.176190476,,
535135,0.120238095,,
535136,0.180952381,,
535149,0.103571429,,
535155,0.058333333,,
535177,0.141666667,,
535189,0.083333333,,
535229,0.18452381,,
535266,0.06547619,,
535311,0.085582011,,
535341,0.14484127,,
535365,0.108333333,,
535398,0.105952381,,
535441,0.13452381,,
535447,0.13531746,,
535459,0.163095238,,
535473,0.083333333,,
535495,0.120238095,,
535497,0.026190476,,
535502,0.083465608,,
535553,0.150132275,,
535595,0.104761905,,
535600,0.101190476,,
535610,0.092857143,,
535625,0.185714286,,
535637,0.066666667,,
535644,0.147380952,,
535682,0.030952381,,
535686,0.186111111,,
535701,0.055952381,,
535702,0.204761905,,
535706,0.079761905,,
535734,0.085714286,,
535737,0.042857143,,
535746,0.107142857,,
535747,0.045238095,,
535791,0.06547619,,
535795,0.158333333,,
535878,0.068333333,,
535879,0.132142857,,
535885,0.092857143,,
535896,0.096428571,,
535905,0.30952381,,
535906,0.129761905,,
535912,0.107142857,,
535942,0.086904762,,
535983,0.103571429,,
535994,0.089285714,,
536000,0.38452381,,
536016,0.073809524,,
536034,0.119047619,,
536035,0.092857143,,
536039,0.329761905,,
536050,0.127380952,,
536058,0.077380952,,
536066,0.118386243,,
536086,0.1,,
536099,0.077380952,,
536135,0.052380952,,
536170,0.030555556,,
536212,0.403571429,,
536228,0.128968254,,
536229,0.080952381,,
536241,0.085714286,,
536275,0.091666667,,
536278,0.083465608,,
536313,0.038095238,,
536343,0.060714286,,
536387,0.098280423,,
536431,0.105952381,,
536467,0.088095238,,
536469,0.075,,
536474,0.570238095,,
536488,0.046428571,,
536489,0.21547619,,
536490,0.201190476,,
536532,0.073809524,,
536566,0.069047619,,
536574,0.119047619,,
536594,0.150132275,,
536604,0.095238095,,
536622,0.111904762,,
536641,0.161904762,,
536651,0.079761905,,
536652,0.135714286,,
536656,0.120502646,,
536658,0.085714286,,
536659,0.227380952,,
536672,0.10952381,,
536675,0.08452381,,
536691,0.11547619,,
536695,0.145238095,,
536763,0.121428571,,
536764,0.128571429,,
536782,0.139285714,,
536791,0.123809524,,
536810,0.105687831,,
536843,0.169047619,,
536876,0.048809524,,
536893,0.120238095,,
536951,0.183333333,,
536964,0.088095238,,
536995,0.098809524,,
537038,0.044312169,,
537066,0.129761905,,
537098,0.076190476,,
537121,0.066666667,,
537123,0.152380952,,
537177,0.166005291,,
537181,0.158333333,,
537212,0.095238095,,
537227,0.058333333,,
537289,0.135714286,,
537317,0.141666667,,
537373,0.096164021,,
537393,0.129761905,,
537400,0.105952381,,
537412,0.169047619,,
537413,0.187169312,,
537414,0.1,,
537470,0.133333333,,
537481,0.033730159,,
537507,0.108862434,,
537560,0.125,,
537580,0.120238095,,
537586,0.091666667,,
537595,0.221428571,,
537659,0.055952381,,
537671,0.11547619,,
537676,0.416666667,,
537688,0.089285714,,
537723,0.088095238,,
537725,0.096428571,,
537748,0.179761905,,
537770,0.121428571,,
537776,0.19047619,,
537795,0.05,,
537804,0.188095238,,
537818,0.116666667,,
537819,0.16547619,,
537834,0.188095238,,
537860,0.11547619,,
537861,0.101190476,,
537904,0.108333333,,
537922,0.075,,
537926,0.144047619,,
537975,0.033333333,,
538069,0.555952381,,
538074,0.125,,
538084,0.15,,
538108,0.138095238,,
538112,0.053835979,,
538131,0.105952381,,
538134,0.092857143,,
538139,0.033333333,,
538147,0.470238095,,
538167,0.114153439,,
538188,0.196428571,,
538197,0.114285714,,
538214,0.120502646,,
538216,0.133333333,,
538260,0.132142857,,
538270,0.075,,
538274,0.060714286,,
538279,0.101455026,,
538306,0.094047619,,
538319,0.179761905,,
538321,0.075,,
538331,0.157142857,,
538349,0.169047619,,
538350,0.329761905,,
538388,0.126190476,,
538413,0.28452381,,
538426,0.060714286,,
538432,0.10952381,,
538438,0.221428571,,
538441,0.23452381,,
538454,0.079232804,,
538457,0.141666667,,
538458,0.086904762,,
538463,0.111904762,,
538489,0.075,,
538511,0.08452381,,
538522,0.166666667,,
538529,0.18452381,,
538538,0.08452381,,
538608,0.103571429,,
538638,0.091666667,,
538641,0.362830688,,
538666,0.483333333,,
538677,0.022619048,,
538680,0.10952381,,
538681,0.145899471,,
538691,0.167857143,,
538696,0.053571429,,
538703,0.085714286,,
538714,0.130952381,,
538780,0.133201058,,
538788,0.105952381,,
538814,0.075,,
538883,0.043253968,,
538915,0.129761905,,
538919,0.091666667,,
538944,0.147619048,,
538976,0.197619048,,
539008,0.09047619,,
539010,0.077380952,,
539012,0.098809524,,
539093,0.154761905,,
539105,0.052777778,,
539135,0.10952381,,
539140,0.134259259,,
539146,0.114285714,,
539209,0.108333333,,
539221,0.1,,
539243,0.16547619,,
539267,0.071428571,,
539283,0.114285714,,
539300,0.073941799,,
539304,0.10952381,,
539307,0.116666667,,
539315,0.080291005,,
539317,0.199867725,,
539320,0.083465608,,
539337,0.052380952,,
539338,0.111904762,,
539384,0.11547619,,
539414,0.104761905,,
539426,0.118386243,,
539453,0.067857143,,
539460,0.119047619,,
539493,0.108862434,,
539510,0.063571429,,
539519,0.111904762,,
539528,0.19047619,,
539542,0.119047619,,
539558,0.110714286,,
539566,0.077380952,,
539611,0.075,,
539625,0.077380952,,
539627,0.092857143,,
539637,0.09047619,,
539648,0.105952381,,
539656,0.047380952,,
539669,0.129761905,,
539671,0.052380952,,
539710,0.183333333,,
539729,0.080952381,,
539782,0.080291005,,
539794,0.104761905,,
539855,0.142857143,,
539864,0.083333333,,
539866,0.125,,
539868,0.110714286,,
539883,0.103571429,,
539888,0.063095238,,
539899,0.075,,
539912,0.105687831,,
539916,0.057142857,,
539917,0.096428571,,
539919,0.411904762,,
539936,0.110978836,,
539953,0.083333333,,
539962,0.177380952,,
540014,0.078571429,,
540029,0.098809524,,
540043,0.076190476,,
540094,0.121428571,,
540138,0.106746032,,
540147,0.147619048,,
540150,0.16547619,,
540180,0.136904762,,
540199,0.08547619,,
540226,0.041666667,,
540244,0.175,,
540252,0.085714286,,
540253,0.105952381,,
540260,0.161772487,,
540302,0.133095238,,
540306,0.092857143,,
540308,0.048809524,,
540319,0.108333333,,
540347,0.170238095,,
540348,0.080952381,,
540413,0.08452381,,
540415,0.176190476,,
540444,0.15952381,,
540455,0.110714286,,
540475,0.085714286,,
540502,0.214285714,,
540527,0.114285714,,
540557,0.10952381,,
540572,0.182142857,,
540580,0.10952381,,
540597,0.11521164,,
540605,0.054761905,,
540614,0.266666667,,
540622,0.108333333,,
540642,0.046428571,,
540652,0.055952381,,
540653,0.097619048,,
540654,0.145238095,,
540656,0.133201058,,
540664,0.079761905,,
540666,0.046428571,,
540698,0.085714286,,
540708,0.08452381,,
540718,0.127380952,,
540733,0.095238095,,
540777,0.069285714,,
540819,0.368121693,,
540837,0.073809524,,
540857,0.035714286,,
540863,0.201984127,,
540924,0.127380952,,
540941,0.069047619,,
540966,0.062301587,,
540973,0.127380952,,
540974,0.102380952,,
541001,0.128571429,,
541034,0.020238095,,
541040,0.328968254,,
541041,0.070767196,,
541047,0.328571429,,
541061,0.102380952,,
541083,0.085714286,,
541084,0.099338624,,
541112,0.11547619,,
541132,0.020238095,,
541150,0.073941799,,
541162,0.408333333,,
541168,0.136904762,,
541176,0.10952381,,
541193,0.075,,
541216,0.042195767,,
541224,0.083333333,,
541235,0.160714286,,
541236,0.054761905,,
541240,0.051190476,,
541249,0.110714286,,
541259,0.158333333,,
541262,0.269708995,,
541282,0.274047619,,
541289,0.135714286,,
541326,0.08452381,,
541352,0.10952381,,
541357,0.105952381,,
541382,0.207380952,,
541389,0.110978836,,
541438,0.174470899,,
541454,0.158333333,,
541497,0.063095238,,
541505,0.120238095,,
541516,0.125,,
541539,0.071825397,,
541540,0.104761905,,
541612,0.08452381,,
541649,0.177380952,,
541672,0.108862434,,
541699,0.069285714,,
541700,0.1,,
541734,0.157142857,,
541735,0.061904762,,
541752,0.176190476,,
541764,0.089285714,,
541812,0.16494709,,
541878,0.1,,
541901,0.202380952,,
541906,0.114285714,,
541921,0.075,,
541923,0.142857143,,
541931,0.148809524,,
541939,0.132142857,,
541967,0.095238095,,
541972,0.117857143,,
541980,0.079761905,,
541988,0.05489418,,
541998,0.079761905,,
541999,0.126851852,,
542012,0.126190476,,
542015,0.120238095,,
542027,0.070238095,,
542036,0.142857143,,
542056,0.357142857,,
542059,0.189285714,,
542065,0.308333333,,
542080,0.188095238,,
542095,0.171428571,,
542142,0.416798942,,
542153,0.079761905,,
542189,0.107804233,,
542194,0.064285714,,
542196,0.046428571,,
542208,0.136904762,,
542230,0.078809524,,
542254,0.077380952,,
542267,0.051190476,,
542270,0.201984127,,
542277,0.11547619,,
542282,0.14047619,,
542303,0.045238095,,
542316,0.076190476,,
542326,0.085714286,,
542334,0.108333333,,
542358,0.117857143,,
542366,0.210714286,,
542383,0.105952381,,
542418,0.488095238,,
542451,0.081349206,,
542471,0.14047619,,
542482,0.108333333,,
542570,0.033333333,,
542585,0.061904762,,
542605,0.083333333,,
542638,0.046428571,,
542657,0.083333333,,
542658,0.167857143,,
542663,0.19047619,,
542670,0.138095238,,
542706,0.086904762,,
542752,0.06547619,,
542760,0.14047619,,
542767,0.066666667,,
542795,0.141666667,,
542796,0.132142857,,
542805,0.128571429,,
542812,0.179761905,,
542815,0.066666667,,
542825,0.125,,
542843,0.095238095,,
542850,0.095238095,,
542857,0.103571429,,
542874,0.10952381,,
542914,0.08452381,,
542918,0.157142857,,
542937,0.135714286,,
542965,0.049603175,,
542976,0.105952381,,
543008,0.121428571,,
543038,0.158333333,,
543052,0.148809524,,
543074,0.111904762,,
543075,0.132142857,,
543081,0.145238095,,
543114,0.121428571,,
543126,0.078571429,,
543165,0.110978836,,
543222,0.357142857,,
543237,0.092857143,,
543240,0.078571429,,
543271,0.052777778,,
543273,0.137433862,,
543304,0.101190476,,
543306,0.154761905,,
543327,0.15,,
543339,0.129761905,,
543352,0.11547619,,
543375,0.151190476,,
543385,0.151190476,,
543428,0.108333333,,
543437,0.112037037,,
543476,0.076190476,,
543497,0.108333333,,
543557,0.05,,
543559,0.132142857,,
543618,0.144047619,,
543620,0.139285714,,
543659,0.144047619,,
543660,0.10952381,,
543666,0.108333333,,
543668,0.113095238,,
543671,0.067592593,,
543694,0.021428571,,
543696,0.039285714,,
543713,0.069047619,,
543716,0.094047619,,
543723,0.08452381,,
543728,0.132142857,,
543778,0.089285714,,
543810,0.138095238,,
543816,0.020238095,,
543817,0.147619048,,
543826,0.098809524,,
543885,0.108333333,,
543900,0.051190476,,
543927,0.2,,
543928,0.08452381,,
543937,0.05952381,,
543952,0.139285714,,
543968,0.204761905,,
543976,0.287698413,,
544002,0.092857143,,
544008,0.05952381,,
544012,0.153571429,,
544015,0.086904762,,
544043,0.106428571,,
544163,0.086904762,,
544207,0.08452381,,
544254,0.129761905,,
544256,0.063359788,,
544271,0.078174603,,
544333,0.101666667,,
544364,0.050661376,,
544367,0.094047619,,
544391,0.172619048,,
544406,0.299338624,,
544414,0.102380952,,
544425,0.067857143,,
544444,0.1,,
544447,0.076190476,,
544449,0.104761905,,
544469,0.125793651,,
544472,0.051190476,,
544476,0.147619048,,
544480,0.09510582,,
544495,0.141666667,,
544497,0.1,,
544507,0.067857143,,
544513,0.094047619,,
544536,0.03452381,,
544549,0.173809524,,
544595,0.101190476,,
544604,0.13452381,,
544627,0.06547619,,
544640,0.175,,
544647,0.048809524,,
544680,0.16547619,,
544683,0.221428571,,
544685,0.353571429,,
544694,0.071428571,,
544698,0.067857143,,
544747,0.119047619,,
544749,0.096428571,,
544818,0.130952381,,
544839,0.047619048,,
544868,0.126190476,,
544926,0.199867725,,
545010,0.092989418,,
545011,0.113095238,,
545012,0.09047619,,
545063,0.051190476,,
545070,0.134259259,,
545089,0.160714286,,
545109,0.073809524,,
545115,0.160714286,,
545132,0.058333333,,
545208,0.080291005,,
545209,0.371428571,,
545226,0.060714286,,
545247,0.122619048,,
545249,0.178571429,,
545264,0.1,,
545272,0.064285714,,
545281,0.085582011,,
545290,0.167857143,,
545300,0.160714286,,
545317,0.169179894,,
545318,0.089285714,,
545327,0.151190476,,
545344,0.240079365,,
545345,0.095238095,,
545360,0.14047619,,
545375,0.082142857,,
545399,0.139550265,,
545404,0.32452381,,
545446,0.092857143,,
545465,0.069047619,,
545510,0.103571429,,
545518,0.239285714,,
545551,0.086904762,,
545577,0.136904762,,
545629,0.179761905,,
545633,0.180952381,,
545634,0.104761905,,
545652,0.146428571,,
545684,0.408333333,,
545736,0.35,,
545745,0.063095238,,
545748,0.142857143,,
545754,0.086904762,,
545755,0.128571429,,
545758,0.09047619,,
545763,0.164285714,,
545770,0.089814815,,
545771,0.114285714,,
545803,0.157539683,,
545805,0.09047619,,
545810,0.077380952,,
545848,0.055952381,,
545865,0.114285714,,
545879,0.170238095,,
545936,0.11547619,,
545939,0.090873016,,
545958,0.122619048,,
545981,0.24047619,,
546008,0.179761905,,
546050,0.069708995,,
546061,0.114285714,,
546064,0.139285714,,
546065,0.13452381,,
546072,0.09047619,,
546121,0.10952381,,
546127,0.08452381,,
546130,0.036904762,,
546131,0.48452381,,
546161,0.139285714,,
546164,0.30952381,,
546190,0.132142857,,
546224,0.104761905,,
546256,0.125,,
546280,0.398809524,,
546282,0.099761905,,
546307,0.327910053,,
546334,0.166666667,,
546395,0.321428571,,
546399,0.070238095,,
546419,0.469047619,,
546437,0.196428571,,
546462,0.047619048,,
546470,0.119047619,,
546485,0.103571429,,
546509,0.101190476,,
546529,0.330238095,,
546587,0.122619048,,
546612,0.113095238,,
546648,0.11547619,,
546664,0.061904762,,
546671,0.066666667,,
546679,0.157142857,,
546688,0.338095238,,
546702,0.127380952,,
546728,0.101190476,,
546740,0.103571429,,
546756,0.130952381,,
546774,0.120238095,,
546842,0.042857143,,
546844,0.139285714,,
546847,0.32473545,,
546857,0.145238095,,
546864,0.436904762,,
546867,0.088095238,,
546881,0.089285714,,
546882,0.069047619,,
546884,0.063095238,,
546888,0.311904762,,
546900,0.121428571,,
546937,0.058333333,,
546964,0.13452381,,
546972,0.06547619,,
547006,0.301190476,,
547007,0.16547619,,
547037,0.089285714,,
547070,0.111904762,,
547100,0.123809524,,
547130,0.104761905,,
547150,0.213095238,,
547164,0.489285714,,
547175,0.060714286,,
547180,0.077380952,,
547181,0.078571429,,
547201,0.064285714,,
547266,0.103571429,,
547301,0.070238095,,
547320,0.03452381,,
547325,0.086904762,,
547336,0.073941799,,
547342,0.077380952,,
547412,0.129761905,,
547453,0.088095238,,
547458,0.116666667,,
547459,0.164285714,,
547483,0.097619048,,
547512,0.128571429,,
547555,0.352248677,,
547559,0.192857143,,
547568,0.141666667,,
547594,0.354761905,,
547606,0.096428571,,
547613,0.094047619,,
547617,0.131084656,,
547663,0.153571429,,
547664,0.08452381,,
547693,0.114285714,,
547761,0.088095238,,
547776,0.108333333,,
547779,0.085714286,,
547792,0.1,,
547817,0.078571429,,
547823,0.097619048,,
547825,0.114285714,,
547834,0.071428571,,
547836,0.127380952,,
547857,0.061243386,,
547862,0.129761905,,
547878,0.136904762,,
547911,0.086904762,,
547938,0.085714286,,
547951,0.127380952,,
547966,0.101190476,,
547997,0.097619048,,
548006,0.077380952,,
548022,0.177380952,,
548032,0.161904762,,
548037,0.102380952,,
548040,0.083333333,,
548093,0.114285714,,
548109,0.117857143,,
548113,0.158333333,,
548120,0.103571429,,
548123,0.036904762,,
548185,0.077116402,,
548189,0.236904762,,
548190,0.119047619,,
548193,0.264285714,,
548222,0.121428571,,
548228,0.057142857,,
548230,0.072619048,,
548256,0.1,,
548258,0.193518519,,
548272,0.146428571,,
548307,0.08452381,,
548310,0.160714286,,
548391,0.158333333,,
548408,0.169047619,,
548422,0.232142857,,
548434,0.072883598,,
548448,0.053571429,,
548474,0.111904762,,
548488,0.101190476,,
548490,0.067857143,,
548504,0.15952381,,
548560,0.114285714,,
548568,0.079232804,,
548587,0.104761905,,
548635,0.078571429,,
548651,0.160714286,,
548653,0.148809524,,
548672,0.205952381,,
548708,0.145238095,,
548743,0.123677249,,
548853,0.06547619,,
548859,0.252380952,,
548872,0.153571429,,
548961,0.448809524,,
548967,0.125793651,,
548978,0.128571429,,
548988,0.09047619,,
548990,0.086904762,,
549058,0.069047619,,
549115,0.03452381,,
549116,0.122619048,,
549121,0.286904762,,
549141,0.076190476,,
549152,0.278571429,,
549154,0.16547619,,
549190,0.128571429,,
549202,0.157142857,,
549235,0.09510582,,
549251,0.129761905,,
549274,0.142857143,,
549281,0.171428571,,
549290,0.030952381,,
549292,0.129761905,,
549293,0.047619048,,
549303,0.152380952,,
549313,0.076190476,,
549320,0.120238095,,
549357,0.042195767,,
549359,0.122619048,,
549361,0.160714286,,
549366,0.025,,
549367,0.10952381,,
549377,0.169047619,,
549389,0.157142857,,
549390,0.085714286,,
549450,0.291666667,,
549466,0.183333333,,
549472,0.203571429,,
549482,0.119047619,,
549515,0.113095238,,
549569,0.077380952,,
549572,0.138095238,,
549579,0.051190476,,
549580,0.15,,
549584,0.152380952,,
549608,0.101455026,,
549611,0.118386243,,
549623,0.113095238,,
549631,0.216798942,,
549710,0.130952381,,
549714,0.119047619,,
549733,0.086904762,,
549746,0.141666667,,
549759,0.039285714,,
549764,0.085714286,,
549777,0.09047619,,
549797,0.146428571,,
549800,0.126190476,,
549850,0.125,,
549894,0.058068783,,
549938,0.279761905,,
549988,0.075,,
549992,0.095238095,,
550017,0.11547619,,
550019,0.236904762,,
550022,0.028571429,,
550028,0.055952381,,
550068,0.14047619,,
550071,0.172619048,,
550077,0.158333333,,
550105,0.088095238,,
550110,0.248544974,,
550134,0.098809524,,
550193,0.202380952,,
550200,0.164285714,,
550202,0.18452381,,
550221,0.087698413,,
550222,0.119047619,,
550229,0.078571429,,
550233,0.197619048,,
550298,0.141666667,,
550300,0.098280423,,
550317,0.05952381,,
550400,0.241666667,,
550421,0.069047619,,
550426,0.110978836,,
550442,0.117857143,,
550455,0.066666667,,
550459,0.116269841,,
550460,0.111904762,,
550482,0.033333333,,
550506,0.151190476,,
550514,0.088095238,,
550572,0.082407407,,
550579,0.144047619,,
550599,0.138095238,,
550627,0.041137566,,
550703,0.054761905,,
550711,0.13452381,,
550752,0.06452381,,
550754,0.099761905,,
550796,0.058333333,,
550804,0.072619048,,
550805,0.119047619,,
550830,0.346428571,,
550868,0.028571429,,
550871,0.113095238,,
550887,0.106746032,,
550904,0.105687831,,
550973,0.086428571,,
550985,0.070238095,,
551023,0.322619048,,
551032,0.111904762,,
551042,0.120238095,,
551051,0.067857143,,
551088,0.133201058,,
551116,0.04047619,,
551166,0.088095238,,
551210,0.092857143,,
551211,0.063095238,,
551217,0.251190476,,
551237,0.061904762,,
551241,0.098809524,,
551245,0.047380952,,
551278,0.080952381,,
551282,0.091666667,,
551331,0.095238095,,
551340,0.077380952,,
551359,0.154761905,,
551430,0.103571429,,
551431,0.090873016,,
551448,0.148809524,,
551468,0.141666667,,
551473,0.102380952,,
551486,0.052777778,,
551488,0.094047619,,
551501,0.041666667,,
551549,0.113095238,,
551560,0.078571429,,
551567,0.142857143,,
551576,0.082142857,,
551600,0.063095238,,
551615,0.167857143,,
551620,0.063095238,,
551622,0.377380952,,
551627,0.067857143,,
551662,0.061904762,,
551665,0.114285714,,
551671,0.057142857,,
551681,0.083333333,,
551685,0.083333333,,
551718,0.128571429,,
551729,0.071428571,,
551804,0.104761905,,
551834,0.122619048,,
551847,0.058333333,,
551890,0.083333333,,
551908,0.105952381,,
551914,0.072619048,,
551935,0.063095238,,
551963,0.076190476,,
551967,0.094047619,,
551978,0.051190476,,
551990,0.09510582,,
552036,0.188227513,,
552088,0.148809524,,
552165,0.045238095,,
552172,0.223809524,,
552192,0.13452381,,
552209,0.032142857,,
552302,0.098809524,,
552303,0.132142857,,
552313,0.196428571,,
552314,0.057142857,,
552345,0.088095238,,
552348,0.179761905,,
552363,0.108333333,,
552364,0.063095238,,
552366,0.078571429,,
552372,0.089285714,,
552384,0.103571429,,
552414,0.113095238,,
552432,0.141666667,,
552440,0.064285714,,
552473,0.147619048,,
552487,0.108333333,,
552506,0.061904762,,
552532,0.146428571,,
552535,0.101190476,,
552558,0.139285714,,
552573,0.042857143,,
552597,0.119047619,,
552598,0.090873016,,
552613,0.103571429,,
552623,0.046428571,,
552642,0.144047619,,
552643,0.152380952,,
552649,0.079761905,,
552653,0.270767196,,
552661,0.120238095,,
552726,0.041137566,,
552732,0.13452381,,
552734,0.122619048,,
552760,0.086904762,,
552763,0.119047619,,
552775,0.133333333,,
552809,0.108333333,,
552861,0.269047619,,
552904,0.110714286,,
552929,0.133333333,,
552944,0.105952381,,
552945,0.153571429,,
553017,0.171428571,,
553054,0.280952381,,
553139,0.148015873,,
553151,0.078571429,,
553208,0.11521164,,
553219,0.130026455,,
553220,0.375529101,,
553231,0.105952381,,
553245,0.116666667,,
553339,0.139285714,,
553361,0.1,,
553456,0.123809524,,
553533,0.058068783,,
553559,0.095238095,,
553568,0.132142857,,
553607,0.109920635,,
553631,0.023148148,,
553633,0.028439153,,
553645,0.222619048,,
553664,0.228571429,,
553690,0.092857143,,
553704,0.182142857,,
553743,0.083333333,,
553751,0.091666667,,
553754,0.096428571,,
553773,0.403042328,,
553783,0.052380952,,
553791,0.14047619,,
553805,0.101190476,,
553876,0.145238095,,
553901,0.079761905,,
553904,0.138095238,,
553938,0.441666667,,
553943,0.160714286,,
553955,0.179761905,,
553967,0.404761905,,
553984,0.052380952,,
553985,0.460714286,,
554026,0.13452381,,
554079,0.130952381,,
554141,0.107804233,,
554155,0.080291005,,
554163,0.191666667,,
554175,0.08452381,,
554202,0.129761905,,
554213,0.066666667,,
554217,0.086904762,,
554269,0.081666667,,
554284,0.107142857,,
554289,0.05,,
554299,0.035714286,,
554357,0.035714286,,
554413,0.129761905,,
554444,0.167857143,,
554450,0.064417989,,
554507,0.14047619,,
554532,0.151190476,,
554560,0.066666667,,
554609,0.103571429,,
554632,0.057142857,,
554670,0.051190476,,
554681,0.070238095,,
554724,0.139285714,,
554753,0.086640212,,
554801,0.058333333,,
554853,0.204761905,,
554866,0.028439153,,
554885,0.188095238,,
554922,0.091666667,,
554939,0.010714286,,
554949,0.055952381,,
554956,0.102380952,,
554961,0.095238095,,
555030,0.116666667,,
555058,0.091666667,,
555075,0.03452381,,
555083,0.071428571,,
555108,0.075,,
555135,0.170238095,,
555147,0.21468254,,
555151,0.125,,
555180,0.089285714,,
555186,0.207142857,,
555187,0.094047619,,
555191,0.06547619,,
555193,0.110714286,,
555203,0.114153439,,
555206,0.067857143,,
555250,0.042857143,,
555257,0.269047619,,
555275,0.057142857,,
555277,0.122619048,,
555299,0.05952381,,
555301,0.111904762,,
555310,0.258333333,,
555326,0.12473545,,
555334,0.149074074,,
555418,0.063095238,,
555428,0.089285714,,
555478,0.127380952,,
555484,0.166666667,,
555492,0.092857143,,
555499,0.144047619,,
555521,0.081349206,,
555563,0.148015873,,
555587,0.16547619,,
555600,0.094047619,,
555648,0.217857143,,
555656,0.044047619,,
555698,0.275,,
555710,0.10547619,,
555712,0.057142857,,
555751,0.078571429,,
555770,0.102380952,,
555773,0.25952381,,
555782,0.091666667,,
555784,0.075,,
555796,0.110714286,,
555818,0.066666667,,
555850,0.130952381,,
555852,0.100396825,,
555894,0.09510582,,
555934,0.076058201,,
555960,0.05,,
555990,0.080952381,,
555997,0.195238095,,
556015,0.223809524,,
556019,0.094047619,,
556043,0.047619048,,
556052,0.080952381,,
556067,0.132142857,,
556111,0.102380952,,
556119,0.103571429,,
556127,0.188095238,,
556138,0.230952381,,
556199,0.122619048,,
556214,0.148809524,,
556215,0.163888889,,
556268,0.047619048,,
556274,0.023809524,,
556314,0.079232804,,
556347,0.182142857,,
556391,0.11547619,,
556395,0.029761905,,
556417,0.013095238,,
556533,0.05952381,,
556579,0.458333333,,
556621,0.053571429,,
556622,0.147619048,,
556623,0.438095238,,
556647,0.135714286,,
556673,0.121428571,,
556714,0.072619048,,
556744,0.113095238,,
556824,0.223809524,,
556827,0.079761905,,
556830,0.077380952,,
556841,0.1,,
556887,0.108333333,,
556900,0.058333333,,
556904,0.101190476,,
556906,0.071428571,,
557005,0.223809524,,
557010,0.044047619,,
557033,0.117857143,,
557036,0.060714286,,
557055,0.138095238,,
557107,0.197619048,,
557108,0.05952381,,
557118,0.125793651,,
557134,0.110714286,,
557236,0.125,,
557248,0.092989418,,
557262,0.419047619,,
557282,0.085714286,,
557298,0.097619048,,
557307,0.020238095,,
557314,0.117857143,,
557343,0.147619048,,
557402,0.172619048,,
557449,0.078571429,,
557476,0.086904762,,
